2024-08-15 20:05:25: -- Analysis Started by User Command
2024-08-15 20:05:25: L: Reading State File D:/public_html/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: L: Reading State File D:/public_html/files/advbook and merge it with the root state
2024-08-15 20:05:25: R: Reading State File D:/gitrepo/srsarangi.github.io/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: R: State file does not exist: D:/gitrepo/srsarangi.github.io/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soi.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/timing_window_masking.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/timing_window_masking.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/triple_well.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/triple_well.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/ycolor.sty: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/temp_power_manage.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/variation.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/index.backup.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/Caches.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/coherence.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/consistency.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/dataprefetch.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/flow.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/OOO-II.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/OOO-III.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/OOOpipelines.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/prefetching.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/router-microarch.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/trans-memory-pres-sarangi-iit-delhi.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_718_2017/lectures/trans-memory.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_818_2017/files/pset1.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_818_2017/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/bittorrent.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/cassandra.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/chord-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/chord.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/clocks.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/coda.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/comm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/condor.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/corona.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/dryad.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/dynamo.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/facebook.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/fm14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/freenet.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/ft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/intro.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/leader.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/main.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/midterm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/mst.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/mutex.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/napster-gnutella-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/nfsafs.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/pastry-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/pastry.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/paxos.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/percolator.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/photostorage.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/raft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/rsinha.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/synch_rings.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/voldemort.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/docs/voldemort.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/index.backup.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2017/col_819_2017/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/col_331_2018/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/col_331_2018/indexee.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/col_331_2018/Lecture-ragesh.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/col_331_2018/stack_break.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/col_331_2018/Subodh-Lecture.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/cop701_2018/assgn1.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/cop701_2018/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/arch_exams.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/circqueue.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/Caches.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/coherence.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/consistency.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/dataprefetch.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/flow.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/OOO-II.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/OOO-III.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/OOOpipelines.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/prefetching.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/router-microarch.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/trans-memory-pres-sarangi-iit-delhi.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/lectures/trans-memory.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2018/ell782_2018/pipeline.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_331_2019/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_331_2019/Lecture-ragesh.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_331_2019/os-pres.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_331_2019/stack_break.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_331_2019/Subodh-Lecture.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/col_886_2019/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/cop701_2019/assign.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/cop701_2019/assign2.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/cop701_2019/assign3.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/cop701_2019/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/ell305_2019/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2019/ell305_2019/major_solutions.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/Caches.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/coherence.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/consistency.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/dataprefetch.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/flow.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/OOO-II.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/OOO-III.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/OOOpipelines.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/prefetching.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/router-microarch.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/trans-memory-pres-sarangi-iit-delhi.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_718_2020/lectures/trans-memory.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/bitcoin.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/bittorrent.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/byzantine.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/cassandra.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/chord-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/chord.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/clocks.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/coda.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/comm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/commit_and_virtual_synchrony.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/condor.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/corona-notes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/dryad.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/dynamo.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/facebook.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/fm14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/freenet.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/ft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/intro.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/leader.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/main.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/midterm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/mst.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/mutex.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/napster-gnutella-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/napster-gnutella.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/nfsafs.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/pastry-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/pastry.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/paxos.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/percolator.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/photostorage.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/raft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/raft.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/rsinha.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/synch_rings.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/voldemort.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/docs/voldemort.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/papers.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/col_819_2020/youtube.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/ell_782_2020/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/ell_782_2020/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2020/ell_782_2020/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_718_2021/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_718_2021/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_718_2021/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/bitcoin.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/bittorrent.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/byzantine.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/cassandra.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/chord-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/chord.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/clocks.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/coda.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/comm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/commit_and_virtual_synchrony.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/condor.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/corona-notes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/corona.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/dryad.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/dynamo.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/facebook.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/flp.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/fm14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/freenet.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/ft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/intro.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/leader.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/midterm.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/mst.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/mutex.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/napster-gnutella-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/napster-gnutella.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/nfsafs.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/pastry-lec.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/pastry.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/paxos.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/percolator.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/photostorage.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/raft.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/raft.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/rsinha.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/synch_rings.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/voldemort.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/docs/voldemort.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/index.html~: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/papers.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/col_819_2021/youtube.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_782_2021/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_782_2021/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_782_2021/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_783_2021/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_783_2021/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2021/ell_783_2021/youtube.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_718_2022/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_718_2022/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_718_2022/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_720_2022/.index.html.un~: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_720_2022/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_720_2022/index.html~: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/col_720_2022/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_782_2022/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_782_2022/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_782_2022/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_783_2022/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_783_2022/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2022/ell_783_2022/youtube.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/halloffame.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS-A2-easy.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS-A2-hard.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS-A3-easy.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS-A3-hard.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS_A1_easy.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/hw/OS_A1_hard.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/linux-perf-tools.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/remajor.txt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/1.intro.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/2.arch-fundamentals.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/3.processes.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/4.communication.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/5.scheduling.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/6.memory-systems.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/7.io-systems.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/slides/ppt.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/col_331_2023/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/cop_701_2023/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/ell_782_2023/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/ell_782_2023/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/ell_782_2023/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/ell_783_2023/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2023/ell_783_2023/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/cop_701_2024/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_782_2024/files/class-notes-oct14.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_782_2024/files/osnotes.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_782_2024/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_783_2024/halloffame.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_783_2024/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2024/ell_783_2024/youtube.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/bitcoin.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/bittorrent.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/byzantine.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/cap-theorem.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/cassandra.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/video/distsystems/docs/chord-lec.pdf: Warning: Older file to replace Newer file
